agency_code,collection_id,code,site_name,longitude,latitude,trap_type,collection_date,trap_problem,aedes_dorsalis_males,aedes_dorsalis_females-mixed,aedes_dorsalis_,aedes_melanimon_males,aedes_melanimon_females-mixed,aedes_nigromaculis_males,aedes_nigromaculis_females-mixed,aedes_sierrensis_males,aedes_sierrensis_females-mixed,aedes_squamiger_males,aedes_squamiger_females-mixed,aedes_vexans_males,aedes_vexans_females-mixed,aedes_washinoi_males,aedes_washinoi_females-mixed,anopheles_franciscanus_males,anopheles_franciscanus_females-mixed,anopheles_freeborni_males,anopheles_freeborni_females-mixed,anopheles_occidentalis_males,anopheles_occidentalis_females-mixed,anopheles_punctipennis_males,anopheles_punctipennis_females-mixed,culex_apicalis_males,culex_apicalis_females-mixed,culex_erythrothorax_males,culex_erythrothorax_females-mixed,culex_pipiens_males,culex_pipiens_females-mixed,culex_restuans_males,culex_restuans_females-mixed,culex_stigmatosoma_males,culex_stigmatosoma_females-mixed,culex_tarsalis_males,culex_tarsalis_females-mixed,culiseta_incidens_males,culiseta_incidens_females-mixed,culiseta_inornata_males,culiseta_inornata_females-mixed,culiseta_particeps_males,culiseta_particeps_females-mixed,total
ALCO,2131510,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,3/10/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ALCO,2131511,891892,Las Positas College (other side by building 4000),-121.80369,37.710783,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2131512,100073,Pisces Ave.,-121.73535,37.71781,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131513,100053,Wattenburger Park,-121.745169,37.708606,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131514,249577,Marlin Park,-121.74647,37.71809,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131515,9914,Arroyo Del Val at St Johns Ct,-121.87822,37.66592,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCO,2131516,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131517,100083,Max Baer Park,-121.79708,37.66235,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ALCO,2131518,986824,Shadow Cliffs,-121.84377,37.66932,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
ALCO,2131519,100087,Summertree Ct,-121.80322,37.67885,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131520,255853,Vineyard Ave,-121.81715,37.65554,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131521,282951,Ohlone,-122.00479,37.51595,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ALCO,2131522,8122,Stevenson Pond,-121.99857,37.50608,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ALCO,2131523,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
ALCO,2131524,43,Dixon Ditch - new,-121.92132,37.45703,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7
ALCO,2131525,38,Mouse Pasture,-121.93436,37.46466,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131526,7052,Warm Springs South East,-121.92804,37.46231,CO2,3/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ALCO,2131759,563923,Albany Mudflats Park,-122.31215,37.88974,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131760,382446,EBMUD Sewer West,-122.29861,37.82494,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2131761,258196,EBMUD Sewer Plant West Digesters,-122.29315,37.82586,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2131762,512944,EBMUD Sewer N. Digestors,-122.29414,37.82724,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131763,724797,Albany Target,-122.30652,37.88398,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131764,122841,Naval Base South Marsh,-122.30985,37.77791,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131768,3024,Godfrey Park,-122.23162,37.73483,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2131771,2916,Alameda Naval Navy Base Marshes,-122.32789,37.78214,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131773,30,Union City & Ecology Marsh,-122.10742,37.56926,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131774,3027,Tank Farm - East,-122.19984,37.71476,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
ALCO,2131775,859142,Ponderosa Cove Park,-122.075042,37.565646,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131776,744116,Oro Loma Lazy River,-122.157092,37.666865,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131777,3063,San Leandro Sewer,-122.19431,37.7152,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5
ALCO,2131778,5014,Metropolitan Golf Course,-122.19558,37.722086,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2131779,112,Dutra Duck Ponds North West,-122.14267,37.63083,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131780,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2131781,129385,Oro Loma Lazy River,-122.15701,37.66702,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2131782,298171,Oro Loma Whale Wall,-122.1611,37.66761,CO2,3/16/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142636,968884,S. USD @ the canal,-122.08573,37.58932,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,9
ALCO,2142637,399864,Casa Verde Pits,-122.06076,37.59666,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,6
ALCO,2142638,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
ALCO,2142639,249577,Marlin Park,-121.74647,37.71809,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
ALCO,2142640,100053,Wattenburger Park,-121.745169,37.708606,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142641,255853,Vineyard Ave,-121.81715,37.65554,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142642,28,Livermore Sewer,-121.80801,37.68985,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142643,100087,Summertree Ct,-121.80322,37.67885,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCO,2142646,100073,Pisces Ave.,-121.73535,37.71781,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142647,891892,Las Positas College (other side by building 4000),-121.80369,37.710783,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142648,100083,Max Baer Park,-121.79708,37.66235,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2142649,8122,Stevenson Pond,-121.99857,37.50608,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142650,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2142651,282951,Ohlone,-122.00479,37.51595,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,9
ALCO,2142652,43,Dixon Ditch - new,-121.92132,37.45703,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,12
ALCO,2142653,9914,Arroyo Del Val at St Johns Ct,-121.87822,37.66592,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
ALCO,2142654,261624,El Charo BMP,-121.84892,37.69377,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142655,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,3/24/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
ALCO,2142656,986824,Shadow Cliffs,-121.84377,37.66932,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2142657,7052,Warm Springs South East,-121.92804,37.46231,CO2,3/24/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
ALCO,2142671,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,3/26/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2142672,3024,Godfrey Park,-122.23162,37.73483,CO2,3/26/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142676,112,Dutra Duck Ponds North West,-122.14267,37.63083,CO2,3/26/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2142677,859142,Ponderosa Cove Park,-122.075042,37.565646,CO2,3/26/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,7
ALCO,2142678,30,Union City & Ecology Marsh,-122.10742,37.56926,CO2,3/26/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142964,3063,San Leandro Sewer,-122.19431,37.7152,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4
ALCO,2142966,3027,Tank Farm - East,-122.19984,37.71476,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,2,0,0,20
ALCO,2142994,298171,Oro Loma Whale Wall,-122.1611,37.66761,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2142997,5014,Metropolitan Golf Course,-122.19558,37.722086,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,5
ALCO,2142999,744116,Oro Loma Lazy River,-122.157092,37.666865,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143001,129385,Oro Loma Lazy River,-122.15701,37.66702,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143003,382446,EBMUD Sewer West,-122.29861,37.82494,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ALCO,2143008,122841,Naval Base South Marsh,-122.30985,37.77791,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ALCO,2143013,512944,EBMUD Sewer N. Digestors,-122.29414,37.82724,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20
ALCO,2143014,724797,Albany Target,-122.30652,37.88398,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2143016,892163,9th Street Berkeley,-122.2989,37.88269,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143019,2916,Alameda Naval Navy Base Marshes,-122.32789,37.78214,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143023,258196,EBMUD Sewer Plant West Digesters,-122.29315,37.82586,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2143026,563923,Albany Mudflats Park,-122.31215,37.88974,CO2,3/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143059,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,3/25/2021,N,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,1,29
ALCO,2143060,386432,Coyote Hills RV Park,-122.072981,37.537216,CO2,3/25/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,18
ALCO,2143064,965848,Willows Trail Central 1,-122.07703,37.55775,CO2,3/25/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,3,24
ALCO,2143075,997854,Willows Trail Central,-122.07641,37.55783,CO2,3/25/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,15,58
ALCO,2143076,829887,near Tuibun Canal Coyote Hills,-122.07923,37.55243,CO2,3/25/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
ALCO,2143077,114722,Sea Breeze Ponds,-122.084757,37.579312,CO2,3/25/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2143078,6071,Entry Triangle #1,-122.06942,37.53046,CO2,3/25/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,6
ALCO,2143079,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,3/25/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
ALCO,2143673,386432,Coyote Hills RV Park,-122.072981,37.537216,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,2,0,0,21
ALCO,2143675,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,4/1/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,0,0,3,29,0,0,162
ALCO,2143677,8122,Stevenson Pond,-121.99857,37.50608,CO2,4/1/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,15
ALCO,2143682,282951,Ohlone,-122.00479,37.51595,CO2,4/1/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,5,0,0,17
ALCO,2143683,43,Dixon Ditch - new,-121.92132,37.45703,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,9
ALCO,2143684,38,Mouse Pasture,-121.93436,37.46466,CO2,4/1/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
ALCO,2144102,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2144103,7052,Warm Springs South East,-121.92804,37.46231,CO2,4/1/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66
ALCO,2144118,965848,Willows Trail Central 1,-122.07703,37.55775,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,62
ALCO,2144128,997854,Willows Trail Central,-122.07641,37.55783,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
ALCO,2144131,968884,S. USD @ the canal,-122.08573,37.58932,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,1,0,0,27
ALCO,2144132,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,4/1/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
ALCO,2144134,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,4/1/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,11
ALCO,2144136,249577,Marlin Park,-121.74647,37.71809,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2144137,100053,Wattenburger Park,-121.745169,37.708606,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
ALCO,2144141,100073,Pisces Ave.,-121.73535,37.71781,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2144147,891892,Las Positas College (other side by building 4000),-121.80369,37.710783,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2144151,28,Livermore Sewer,-121.80801,37.68985,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2144152,100083,Max Baer Park,-121.79708,37.66235,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,4
ALCO,2144153,100087,Summertree Ct,-121.80322,37.67885,CO2,4/6/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5
